
-----------------07/23/2018 00:22:58-------------------

13.49/2.76/0/1/4/;17.40/12.20/0/5/8/;33.28/9.83/0/1/4/;15.12/3.72/0/1/4/;30.57/11.25/0/5/10/;
7.98/2.78/0/1/7/;11.83/5.94/0/3/8/;15.87/11.04/0/1/4/;10.22/3.76/0/1/4/;12.98/7.03/0/2/5/;
