

-----------------07/23/2018 00:09:59-------------------

24.35/2.76/0/1/3/;21.94/5.94/0/4/6/;42.36/9.79/0/1/3/;17.79/5.27/0/3/6/;28.97/11.25/0/1/4/;
10.44/2.77/1/1/4/;14.77/5.96/0/2/5/;17.38/11.00/0/1/5/;13.80/3.74/0/1/3/;18.48/7.03/0/1/4/;
