

-----------------08/05/2018 20:34:17-------------------

22.39/2.78/0/1/9/;25.29/5.96/0/5/10/;31.14/11.03/0/7/12/;18.33/9.54/0/4/7/;23.28/7.04/0/6/10/;
12.88/2.76/0/1/5/;16.65/5.94/0/3/6/;21.96/10.99/0/1/4/;14.53/3.75/0/1/5/;18.69/7.04/0/5/8/;
